id,loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,emp_length,home_ownership,verification_status,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,purpose,default
121393046,4000.0,36.0,7.35,124.15,A,A4,75000.0,5.0,RENT,Not Verified,1.81,0.0,0.0,3.0,0.0,4066.0,38.7,22.0,debt_consolidation,0
3494795,24000.0,36.0,6.62,736.89,A,A2,192500.0,0.0,MORTGAGE,Verified,17.3,0.0,3.0,13.0,0.0,25454.0,29.9,39.0,debt_consolidation,0
26719634,35000.0,36.0,13.98,1195.88,C,C3,195000.0,10.0,MORTGAGE,Verified,18.59,0.0,0.0,31.0,0.0,43814.0,76.1,44.0,debt_consolidation,1
60417017,15000.0,36.0,13.99,512.6,C,C4,90000.0,10.0,MORTGAGE,Verified,10.11,4.0,0.0,5.0,0.0,8309.0,98.9,31.0,debt_consolidation,1
1057201,10400.0,60.0,22.35,289.32,F,F5,72000.0,3.0,MORTGAGE,Source Verified,8.82,0.0,0.0,8.0,0.0,9334.0,99.3,9.0,debt_consolidation,1
13066806,33000.0,60.0,18.25,842.48,D,D3,96635.0,10.0,MORTGAGE,Verified,25.36,0.0,1.0,14.0,0.0,16657.0,30.1,36.0,debt_consolidation,0
2654699,10000.0,36.0,7.9,312.91,A,A4,150000.0,10.0,MORTGAGE,Not Verified,25.8,1.0,0.0,20.0,0.0,23011.0,31.8,37.0,credit_card,0
41991244,25000.0,36.0,6.68,768.28,A,A3,102810.84,4.0,MORTGAGE,Source Verified,24.22,0.0,0.0,12.0,0.0,15363.0,72.5,36.0,credit_card,0
129221531,14400.0,36.0,15.04,499.47,C,C4,37000.0,1.0,RENT,Source Verified,13.17,0.0,0.0,6.0,0.0,6669.0,39.8,9.0,debt_consolidation,1
136887201,25000.0,60.0,19.92,661.24,D,D3,69900.0,10.0,RENT,Verified,21.82,0.0,0.0,11.0,0.0,11035.0,76.0,13.0,credit_card,0
74566146,4000.0,36.0,21.18,151.08,E,E3,30000.0,10.0,MORTGAGE,Verified,24.6,0.0,0.0,4.0,0.0,13314.0,90.0,13.0,debt_consolidation,0
41226376,10000.0,36.0,7.89,312.86,A,A5,73000.0,7.0,RENT,Source Verified,29.85,0.0,0.0,15.0,0.0,21824.0,66.5,32.0,debt_consolidation,0
813908,1500.0,36.0,8.49,47.35,A,A5,45000.0,3.0,RENT,Not Verified,8.43,0.0,0.0,6.0,0.0,5285.0,27.4,11.0,other,1
34503100,14000.0,36.0,9.49,448.4,B,B2,42000.0,3.0,OWN,Not Verified,28.86,0.0,2.0,9.0,0.0,3966.0,23.0,17.0,debt_consolidation,0
3634221,28000.0,60.0,13.11,638.67,B,B4,135000.0,3.0,MORTGAGE,Verified,26.35,0.0,3.0,25.0,0.0,37364.0,49.1,63.0,credit_card,1
605948,24000.0,60.0,9.99,312.8,B,B4,110000.0,1.0,OWN,Source Verified,12.0,0.0,2.0,11.0,0.0,15662.0,35.7,35.0,house,0
140121365,12500.0,60.0,11.06,272.16,B,B3,39500.0,5.0,RENT,Verified,26.25,0.0,2.0,10.0,1.0,12988.0,75.1,13.0,credit_card,0
72673804,22000.0,36.0,5.32,662.53,A,A1,1500000.0,10.0,MORTGAGE,Verified,8.05,3.0,0.0,8.0,0.0,128459.0,83.4,26.0,debt_consolidation,0
38495149,12000.0,36.0,7.49,373.22,A,A4,86000.0,3.0,RENT,Not Verified,11.11,0.0,0.0,8.0,0.0,12514.0,44.7,11.0,credit_card,0
29653976,32000.0,60.0,18.99,829.93,E,E1,90000.0,10.0,MORTGAGE,Verified,30.65,0.0,0.0,11.0,0.0,53406.0,93.5,21.0,debt_consolidation,1
65743902,12000.0,36.0,11.22,394.12,B,B5,50000.0,4.0,RENT,Verified,27.21,0.0,0.0,19.0,0.0,18369.0,75.3,34.0,credit_card,0
91873297,25000.0,60.0,25.49,740.99,E,E4,115000.0,10.0,MORTGAGE,Not Verified,14.12,0.0,0.0,14.0,0.0,20608.0,62.6,25.0,debt_consolidation,0
56140284,27000.0,60.0,12.69,610.06,C,C2,140000.0,8.0,MORTGAGE,Not Verified,22.41,1.0,1.0,38.0,0.0,33374.0,46.5,61.0,debt_consolidation,0
20690340,15600.0,60.0,15.61,376.14,D,D1,60000.0,2.0,RENT,Source Verified,23.3,0.0,0.0,7.0,1.0,2866.0,20.6,15.0,debt_consolidation,1
127651570,10000.0,60.0,21.45,273.08,D,D5,70000.0,3.0,MORTGAGE,Not Verified,22.78,0.0,0.0,7.0,1.0,9204.0,61.8,20.0,debt_consolidation,0
39108290,1600.0,36.0,18.54,58.28,E,E1,20000.0,0.0,RENT,Not Verified,11.04,0.0,2.0,9.0,0.0,1489.0,87.6,9.0,other,0
96641412,6400.0,36.0,7.99,200.53,A,A5,144000.0,10.0,MORTGAGE,Source Verified,14.83,1.0,1.0,11.0,0.0,11455.0,50.9,29.0,other,0
126304846,6000.0,36.0,7.97,187.94,A,A5,33200.0,2.0,RENT,Not Verified,26.9,0.0,2.0,11.0,0.0,8315.0,32.6,15.0,credit_card,0
27661279,25000.0,60.0,25.89,746.89,G,G3,80000.0,1.0,MORTGAGE,Verified,16.47,0.0,2.0,9.0,1.0,6479.0,64.1,34.0,debt_consolidation,0
76033427,9850.0,36.0,14.46,338.86,C,C4,29000.0,7.0,MORTGAGE,Not Verified,28.89,0.0,0.0,6.0,0.0,4132.0,71.2,12.0,debt_consolidation,0
36158707,7475.0,36.0,9.49,239.42,B,B2,42000.0,1.0,RENT,Not Verified,21.71,3.0,0.0,13.0,0.0,7488.0,76.4,28.0,credit_card,0
74643859,7200.0,36.0,14.46,247.7,C,C4,85000.0,1.0,MORTGAGE,Source Verified,8.95,0.0,2.0,7.0,0.0,5131.0,97.0,17.0,debt_consolidation,0
6455158,18000.0,36.0,11.55,594.0,B,B3,90000.0,10.0,MORTGAGE,Not Verified,12.63,1.0,0.0,14.0,0.0,20202.0,70.4,19.0,debt_consolidation,0
116737604,4000.0,36.0,12.62,134.05,C,C1,85000.0,10.0,MORTGAGE,Source Verified,12.99,1.0,1.0,16.0,0.0,5641.0,37.1,27.0,debt_consolidation,0
50769149,14900.0,36.0,18.25,540.55,E,E1,41429.0,10.0,RENT,Source Verified,13.75,0.0,0.0,3.0,0.0,8304.0,71.0,4.0,debt_consolidation,1
97393394,27050.0,36.0,30.74,1159.31,F,F5,80000.0,10.0,MORTGAGE,Not Verified,27.78,0.0,2.0,10.0,1.0,10911.0,86.6,24.0,debt_consolidation,0
74755598,6000.0,36.0,7.39,186.34,A,A4,96000.0,5.0,MORTGAGE,Source Verified,7.74,0.0,0.0,12.0,1.0,7957.0,39.8,36.0,debt_consolidation,0
59472766,28000.0,36.0,6.89,863.16,A,A3,126000.0,9.0,MORTGAGE,Not Verified,14.13,0.0,0.0,14.0,0.0,28483.0,46.7,42.0,debt_consolidation,0
28432568,28000.0,60.0,13.98,651.23,C,C3,100000.0,10.0,MORTGAGE,Source Verified,21.61,0.0,0.0,13.0,0.0,23906.0,88.5,26.0,credit_card,0
41030213,16000.0,36.0,6.39,489.59,A,A2,137287.0,10.0,RENT,Source Verified,7.19,0.0,0.0,14.0,1.0,8412.0,40.1,39.0,credit_card,0
66390790,1200.0,36.0,13.18,40.54,C,C3,13000.0,4.0,OWN,Not Verified,25.67,0.0,1.0,26.0,0.0,4611.0,24.9,33.0,credit_card,1
113076219,35000.0,60.0,19.03,908.5,D,D3,150000.0,9.0,RENT,Source Verified,16.7,1.0,1.0,13.0,0.0,37873.0,39.7,22.0,credit_card,1
30225487,14400.0,36.0,6.49,441.29,A,A2,65000.0,1.0,RENT,Not Verified,13.2,0.0,0.0,26.0,0.0,6987.0,55.5,28.0,debt_consolidation,0
92233286,12000.0,36.0,8.24,377.37,B,B1,65000.0,4.0,MORTGAGE,Not Verified,16.43,0.0,0.0,6.0,0.0,9925.0,82.7,26.0,debt_consolidation,0
73610767,2525.0,36.0,28.67,105.36,G,G4,29000.0,5.0,OWN,Verified,37.38,0.0,3.0,17.0,1.0,8394.0,51.8,24.0,debt_consolidation,0
20108903,4000.0,36.0,13.98,136.68,C,C3,48000.0,4.0,MORTGAGE,Not Verified,20.7,0.0,3.0,9.0,2.0,3179.0,29.2,30.0,vacation,1
50003381,12125.0,36.0,16.99,432.23,D,D3,33696.0,2.0,RENT,Source Verified,36.79,9.0,0.0,12.0,0.0,2524.0,63.1,29.0,debt_consolidation,0
40451035,4800.0,36.0,10.49,155.99,B,B3,51000.0,4.0,RENT,Not Verified,6.87,0.0,0.0,6.0,1.0,4072.0,48.5,29.0,debt_consolidation,0
10726830,9600.0,36.0,9.67,308.28,B,B1,64000.0,10.0,RENT,Not Verified,5.91,0.0,1.0,8.0,1.0,13663.0,38.9,15.0,debt_consolidation,0
6158442,4500.0,36.0,19.52,166.14,D,D4,51000.0,1.0,RENT,Source Verified,15.62,0.0,0.0,4.0,0.0,3488.0,85.1,4.0,credit_card,0
40471053,12000.0,36.0,9.49,384.34,B,B2,70000.0,10.0,MORTGAGE,Not Verified,12.17,0.0,2.0,9.0,1.0,11744.0,72.5,30.0,credit_card,0
81557121,16000.0,36.0,16.29,564.81,D,D1,74000.0,2.0,RENT,Verified,28.33,0.0,0.0,8.0,0.0,17109.0,74.4,15.0,credit_card,0
93800993,21250.0,60.0,30.89,699.18,G,G3,42500.0,9.0,RENT,Verified,23.98,0.0,1.0,11.0,0.0,16560.0,79.6,16.0,debt_consolidation,1
88868083,13200.0,36.0,6.99,407.52,A,A2,78000.0,3.0,RENT,Not Verified,15.48,0.0,0.0,8.0,0.0,7497.0,36.9,28.0,credit_card,0
110712958,9425.0,36.0,14.08,322.5,C,C3,94000.0,2.0,RENT,Source Verified,3.91,0.0,3.0,16.0,0.0,9432.0,29.8,26.0,debt_consolidation,0
22402572,15825.0,36.0,18.99,580.01,E,E1,53000.0,10.0,RENT,Verified,27.56,0.0,1.0,10.0,0.0,15494.0,86.6,26.0,debt_consolidation,1
62704202,11000.0,60.0,13.99,255.9,C,C4,28000.0,10.0,OWN,Verified,25.55,0.0,0.0,16.0,1.0,7169.0,61.3,33.0,debt_consolidation,0
94361265,18000.0,36.0,15.99,632.74,C,C5,60000.0,1.0,RENT,Source Verified,11.68,1.0,0.0,10.0,0.0,6371.0,24.7,11.0,debt_consolidation,0
125176340,1000.0,36.0,11.99,33.21,B,B5,38000.0,1.0,MORTGAGE,Not Verified,16.16,0.0,0.0,14.0,0.0,8804.0,33.1,30.0,other,0
100036826,8950.0,36.0,12.74,300.45,C,C1,52000.0,9.0,MORTGAGE,Source Verified,8.84,0.0,0.0,8.0,0.0,4331.0,53.5,10.0,debt_consolidation,1
507741,2100.0,36.0,10.62,68.38,B,B3,31632.0,2.0,RENT,Not Verified,1.33,1.0,2.0,6.0,0.0,124.0,1.8,25.0,debt_consolidation,0
91487846,10000.0,36.0,13.49,339.31,C,C2,90000.0,6.0,RENT,Verified,10.4,1.0,1.0,22.0,0.0,17850.0,42.7,28.0,debt_consolidation,0
99924284,32000.0,36.0,8.24,1006.32,B,B1,125000.0,10.0,MORTGAGE,Source Verified,8.23,0.0,1.0,10.0,0.0,38417.0,61.8,18.0,debt_consolidation,0
104631596,24000.0,60.0,15.99,583.51,C,C5,92000.0,10.0,MORTGAGE,Verified,20.28,1.0,0.0,8.0,0.0,24936.0,106.6,32.0,debt_consolidation,0
76216308,6000.0,36.0,21.97,229.05,E,E4,80500.0,10.0,MORTGAGE,Verified,14.45,1.0,0.0,5.0,0.0,39259.0,100.3,12.0,small_business,0
42295280,35000.0,36.0,16.55,1240.03,D,D2,98000.0,8.0,MORTGAGE,Verified,30.38,1.0,0.0,21.0,0.0,33768.0,85.7,39.0,debt_consolidation,1
67565884,7250.0,36.0,13.67,246.63,C,C4,41000.0,10.0,OWN,Source Verified,28.69,3.0,1.0,8.0,0.0,2231.0,57.2,26.0,debt_consolidation,1
98735168,10000.0,36.0,11.49,329.72,B,B5,93500.0,3.0,RENT,Source Verified,13.54,1.0,2.0,10.0,1.0,5931.0,40.6,24.0,debt_consolidation,1
103398069,6000.0,36.0,29.49,253.04,F,F2,81000.0,10.0,RENT,Source Verified,20.34,0.0,0.0,12.0,0.0,32656.0,74.6,31.0,debt_consolidation,0
18606088,10000.0,36.0,9.17,318.79,B,B1,42000.0,9.0,RENT,Not Verified,20.02,0.0,1.0,18.0,0.0,7864.0,23.6,22.0,debt_consolidation,1
57054985,28000.0,36.0,7.26,867.9,A,A4,240000.0,10.0,MORTGAGE,Verified,15.93,0.0,0.0,25.0,0.0,197769.0,57.5,53.0,debt_consolidation,0
38599058,35000.0,36.0,10.49,1137.43,B,B3,98796.0,10.0,MORTGAGE,Verified,21.27,1.0,0.0,13.0,0.0,9018.0,23.5,46.0,debt_consolidation,0
132215342,5000.0,36.0,18.45,181.9,D,D2,24000.0,2.0,MORTGAGE,Verified,53.95,0.0,0.0,4.0,0.0,7113.0,83.7,6.0,debt_consolidation,0
12267295,25000.0,60.0,24.08,720.37,F,F2,70200.0,10.0,MORTGAGE,Source Verified,6.5,0.0,2.0,7.0,0.0,22542.0,73.9,12.0,debt_consolidation,1
1004153,26375.0,60.0,19.91,697.46,E,E4,58300.0,10.0,MORTGAGE,Verified,23.22,0.0,1.0,12.0,1.0,15411.0,64.8,33.0,debt_consolidation,0
2226574,23500.0,36.0,14.09,804.21,B,B5,65000.0,8.0,MORTGAGE,Verified,26.2,0.0,1.0,19.0,0.0,14593.0,76.8,53.0,debt_consolidation,0
40949722,20000.0,60.0,16.55,492.23,D,D2,65000.0,9.0,RENT,Source Verified,13.25,0.0,0.0,11.0,0.0,19420.0,61.5,31.0,debt_consolidation,1
20358925,35000.0,60.0,13.98,814.03,C,C3,96000.0,10.0,MORTGAGE,Verified,19.53,0.0,2.0,17.0,0.0,81987.0,42.2,34.0,credit_card,0
813706,16000.0,36.0,10.99,523.75,B,B3,83000.0,2.0,RENT,Source Verified,12.2,0.0,0.0,11.0,0.0,19393.0,61.0,14.0,debt_consolidation,0
32439321,15000.0,60.0,22.15,415.57,E,E5,117000.0,4.0,RENT,Verified,1.39,1.0,2.0,4.0,0.0,4394.0,58.6,5.0,major_purchase,1
54788538,11200.0,60.0,16.55,275.65,D,D2,80000.0,10.0,MORTGAGE,Verified,32.72,0.0,1.0,26.0,0.0,13256.0,17.0,43.0,other,0
83645248,12000.0,36.0,11.49,395.66,B,B5,99600.0,5.0,RENT,Verified,7.81,0.0,0.0,5.0,0.0,2262.0,64.6,9.0,debt_consolidation,1
603749,2500.0,36.0,12.61,83.77,C,C2,70082.64,5.0,RENT,Not Verified,8.42,1.0,0.0,5.0,0.0,1565.0,39.1,10.0,debt_consolidation,0
13898050,35000.0,60.0,14.16,817.3,C,C2,160000.0,10.0,MORTGAGE,Verified,19.59,0.0,1.0,20.0,0.0,30331.0,35.1,31.0,debt_consolidation,0
107520927,7200.0,36.0,11.44,237.23,B,B4,170000.0,1.0,RENT,Not Verified,12.46,0.0,0.0,9.0,1.0,6431.0,59.5,30.0,credit_card,0
13297789,8000.0,36.0,9.67,256.9,B,B1,66100.0,3.0,MORTGAGE,Not Verified,10.19,0.0,1.0,11.0,0.0,6591.0,67.9,23.0,credit_card,0
43369163,22000.0,36.0,10.99,720.15,B,B4,61864.0,6.0,MORTGAGE,Source Verified,17.58,0.0,0.0,9.0,1.0,10912.0,74.7,30.0,debt_consolidation,0
65706724,8700.0,36.0,10.99,284.79,B,B4,30000.0,3.0,RENT,Verified,25.76,0.0,0.0,7.0,0.0,4593.0,54.0,28.0,debt_consolidation,0
85645092,18025.0,60.0,25.29,532.13,E,E5,47000.0,2.0,MORTGAGE,Verified,24.44,0.0,1.0,12.0,3.0,6563.0,70.6,30.0,debt_consolidation,0
111501346,15000.0,36.0,16.02,527.51,C,C5,70000.0,10.0,MORTGAGE,Source Verified,26.49,0.0,0.0,13.0,0.0,17834.0,75.6,24.0,home_improvement,0
31597890,6400.0,36.0,14.49,220.27,C,C4,44000.0,2.0,MORTGAGE,Source Verified,7.61,0.0,0.0,7.0,0.0,4991.0,50.4,33.0,debt_consolidation,0
46497692,7025.0,36.0,14.65,242.33,C,C5,60000.0,3.0,MORTGAGE,Not Verified,20.42,1.0,0.0,10.0,0.0,5812.0,61.2,22.0,home_improvement,0
59182769,2000.0,36.0,12.69,67.09,C,C2,25000.0,0.0,RENT,Source Verified,19.54,0.0,1.0,9.0,0.0,2258.0,8.1,10.0,debt_consolidation,1
39937114,22800.0,36.0,12.39,761.55,C,C1,114000.0,1.0,RENT,Source Verified,16.88,0.0,1.0,6.0,0.0,4939.0,67.7,7.0,debt_consolidation,0
39672562,1000.0,36.0,12.39,33.41,C,C1,48000.0,4.0,RENT,Not Verified,27.63,0.0,1.0,10.0,1.0,8226.0,72.8,32.0,debt_consolidation,1
10097979,14000.0,36.0,14.98,485.18,C,C3,100000.0,5.0,RENT,Verified,8.95,1.0,0.0,7.0,0.0,17674.0,69.3,18.0,debt_consolidation,0
71766581,25200.0,36.0,19.99,936.4,E,E1,70000.0,3.0,RENT,Verified,17.18,0.0,1.0,8.0,0.0,12162.0,19.0,14.0,other,1
109646843,12000.0,36.0,16.02,422.01,C,C5,46500.0,4.0,MORTGAGE,Verified,5.29,6.0,2.0,10.0,1.0,5750.0,50.0,22.0,debt_consolidation,0
78279564,8000.0,36.0,6.49,245.16,A,A2,95000.0,4.0,RENT,Not Verified,11.72,0.0,0.0,6.0,1.0,4344.0,25.9,25.0,debt_consolidation,0
71613144,19200.0,60.0,7.39,383.73,A,A4,128000.0,8.0,MORTGAGE,Not Verified,15.79,0.0,0.0,13.0,0.0,14779.0,39.7,17.0,debt_consolidation,0
104307839,12950.0,36.0,7.49,402.77,A,A4,80000.0,10.0,MORTGAGE,Not Verified,4.86,0.0,0.0,7.0,0.0,9751.0,32.8,14.0,debt_consolidation,0
1125357,12000.0,36.0,13.49,407.17,C,C1,78000.0,8.0,MORTGAGE,Source Verified,15.68,0.0,0.0,13.0,0.0,17189.0,71.3,20.0,debt_consolidation,0
142833925,3000.0,36.0,6.67,92.18,A,A2,37000.0,10.0,RENT,Not Verified,15.83,0.0,1.0,7.0,0.0,3031.0,8.3,8.0,credit_card,0
15449805,5000.0,36.0,11.99,166.05,B,B3,36000.0,4.0,RENT,Verified,13.27,0.0,0.0,5.0,0.0,3548.0,65.7,7.0,credit_card,0
76333672,6000.0,36.0,7.89,187.72,A,A5,52000.0,10.0,OWN,Source Verified,8.33,0.0,0.0,12.0,0.0,5828.0,12.3,42.0,other,0
74623143,8000.0,36.0,9.16,255.0,B,B2,37000.0,10.0,MORTGAGE,Not Verified,14.4,0.0,0.0,9.0,0.0,7892.0,48.4,23.0,debt_consolidation,0
6729763,18825.0,36.0,17.76,678.31,D,D1,43000.0,4.0,RENT,Not Verified,15.91,1.0,2.0,16.0,0.0,16572.0,71.4,40.0,debt_consolidation,0
458835,5000.0,36.0,17.39,179.24,E,E4,77000.0,0.0,OWN,Not Verified,23.19,0.0,1.0,11.0,0.0,35820.0,96.8,16.0,small_business,1
95307138,8000.0,36.0,11.44,263.58,B,B4,90000.0,10.0,MORTGAGE,Source Verified,12.85,1.0,1.0,17.0,0.0,26331.0,41.3,28.0,credit_card,0
76333585,15400.0,36.0,20.75,578.23,E,E2,35000.0,0.0,RENT,Verified,39.99,0.0,0.0,12.0,0.0,18148.0,79.9,25.0,debt_consolidation,0
87324783,24000.0,60.0,13.99,558.32,C,C3,101000.0,1.0,OWN,Not Verified,27.27,0.0,1.0,7.0,0.0,60023.0,74.6,12.0,debt_consolidation,1
75123603,5000.0,36.0,20.75,187.74,E,E2,33000.0,4.0,MORTGAGE,Source Verified,29.07,0.0,3.0,14.0,1.0,2439.0,40.0,17.0,other,0
15359306,18000.0,60.0,24.08,518.66,F,F2,50000.0,10.0,RENT,Source Verified,32.55,0.0,1.0,16.0,0.0,13576.0,84.8,24.0,debt_consolidation,1
970144,14500.0,60.0,17.27,362.48,D,D3,98850.0,3.0,RENT,Verified,9.91,1.0,0.0,14.0,0.0,27430.0,70.0,27.0,debt_consolidation,0
6625966,35000.0,36.0,14.33,1201.84,C,C2,106000.0,5.0,MORTGAGE,Verified,9.55,0.0,1.0,16.0,0.0,37513.0,55.8,38.0,debt_consolidation,1
11235079,28000.0,36.0,14.47,963.38,C,C2,165000.0,10.0,MORTGAGE,Verified,20.08,0.0,2.0,20.0,1.0,27943.0,67.0,40.0,debt_consolidation,0
15490265,15000.0,36.0,12.99,505.34,B,B5,67450.0,10.0,MORTGAGE,Source Verified,20.82,0.0,1.0,9.0,1.0,16118.0,71.6,16.0,credit_card,0
27541362,35000.0,60.0,22.15,969.65,E,E5,72000.0,6.0,MORTGAGE,Verified,37.57,0.0,1.0,13.0,0.0,27861.0,76.8,19.0,debt_consolidation,0
98502141,31525.0,60.0,30.84,1036.27,G,G2,83000.0,10.0,MORTGAGE,Verified,29.79,0.0,1.0,18.0,0.0,22746.0,81.8,28.0,debt_consolidation,0
135154681,35000.0,36.0,15.49,1221.71,C,C4,208000.0,10.0,MORTGAGE,Verified,16.31,0.0,0.0,12.0,1.0,27730.0,65.2,27.0,credit_card,1
14809226,4250.0,36.0,16.99,151.51,D,D3,29300.0,10.0,MORTGAGE,Verified,13.31,0.0,1.0,6.0,0.0,1500.0,44.0,8.0,debt_consolidation,1
123944529,9300.0,36.0,11.99,308.85,B,B5,45000.0,2.0,RENT,Not Verified,10.67,0.0,0.0,8.0,0.0,7648.0,32.5,9.0,credit_card,0
79543149,6000.0,36.0,14.46,206.41,C,C4,72000.0,10.0,MORTGAGE,Source Verified,8.47,1.0,0.0,8.0,0.0,3669.0,23.7,23.0,vacation,0
65037581,5600.0,36.0,15.41,195.26,D,D1,27000.0,3.0,RENT,Verified,35.91,0.0,0.0,7.0,0.0,9252.0,56.4,11.0,debt_consolidation,0
81544452,6000.0,36.0,12.99,202.14,C,C2,40000.0,3.0,RENT,Source Verified,4.5,0.0,0.0,7.0,0.0,3362.0,30.6,8.0,debt_consolidation,1
90150155,10000.0,36.0,8.99,317.96,B,B1,120000.0,7.0,RENT,Not Verified,9.1,0.0,0.0,5.0,1.0,6543.0,88.4,15.0,other,0
6625011,15000.0,36.0,9.71,481.97,B,B1,65000.0,10.0,MORTGAGE,Not Verified,24.09,2.0,1.0,9.0,0.0,41404.0,82.6,38.0,debt_consolidation,0
114903241,12000.0,36.0,7.35,372.45,A,A4,120000.0,1.0,RENT,Source Verified,6.14,0.0,0.0,3.0,0.0,4290.0,49.9,8.0,debt_consolidation,0
118600359,8000.0,36.0,12.62,268.09,C,C1,47700.0,1.0,RENT,Source Verified,10.0,0.0,0.0,12.0,0.0,5910.0,52.8,12.0,debt_consolidation,0
5640461,21250.0,36.0,16.29,750.14,C,C4,48000.0,1.0,RENT,Verified,10.22,1.0,1.0,11.0,0.0,15676.0,70.6,32.0,credit_card,1
44653625,18000.0,36.0,6.39,550.79,A,A2,83000.0,10.0,MORTGAGE,Source Verified,19.47,0.0,0.0,11.0,0.0,34108.0,78.8,28.0,debt_consolidation,0
56102581,20400.0,60.0,10.99,443.45,B,B4,50000.0,4.0,RENT,Verified,28.59,0.0,1.0,19.0,0.0,25395.0,54.4,30.0,credit_card,0
66443149,8000.0,36.0,7.91,250.36,A,A5,86000.0,9.0,MORTGAGE,Source Verified,14.5,1.0,0.0,8.0,0.0,10602.0,66.3,30.0,debt_consolidation,0
26197769,35000.0,36.0,17.57,1257.8,D,D4,90000.0,10.0,RENT,Verified,15.75,1.0,0.0,19.0,0.0,36178.0,53.4,37.0,debt_consolidation,0
120637330,25000.0,36.0,16.02,879.18,C,C5,90000.0,0.0,MORTGAGE,Not Verified,19.27,0.0,0.0,26.0,0.0,24289.0,53.1,33.0,debt_consolidation,1
54918143,6000.0,36.0,8.18,188.52,B,B1,45000.0,10.0,OWN,Not Verified,23.41,1.0,1.0,11.0,0.0,4655.0,13.9,29.0,credit_card,0
1583683,19000.0,60.0,21.49,519.27,E,E3,56000.0,4.0,RENT,Source Verified,18.56,0.0,0.0,8.0,0.0,18105.0,95.8,13.0,credit_card,0
58594197,17600.0,36.0,13.99,601.45,C,C4,89000.0,10.0,MORTGAGE,Not Verified,13.67,3.0,1.0,12.0,0.0,21157.0,61.5,15.0,credit_card,0
77199372,27200.0,36.0,5.32,819.13,A,A1,175000.0,10.0,RENT,Not Verified,22.07,0.0,1.0,23.0,0.0,28054.0,27.0,45.0,debt_consolidation,0
1401667,17600.0,60.0,18.75,454.14,D,D3,55000.0,4.0,MORTGAGE,Verified,8.38,3.0,0.0,11.0,0.0,5866.0,41.3,23.0,major_purchase,1
7075051,1200.0,36.0,12.35,40.06,B,B4,80000.0,10.0,MORTGAGE,Not Verified,12.81,0.0,2.0,13.0,0.0,23932.0,47.6,63.0,debt_consolidation,0
61549287,22000.0,36.0,6.24,671.68,A,A2,79250.0,5.0,MORTGAGE,Source Verified,6.15,0.0,1.0,4.0,0.0,19821.0,65.0,14.0,debt_consolidation,0
92797157,4000.0,36.0,17.99,144.59,D,D2,35000.0,10.0,MORTGAGE,Verified,17.35,2.0,1.0,6.0,1.0,2163.0,54.1,11.0,other,0
102834237,18225.0,60.0,14.99,433.48,C,C4,95000.0,10.0,MORTGAGE,Source Verified,9.78,2.0,0.0,10.0,0.0,9040.0,54.5,17.0,debt_consolidation,0
4290645,8000.0,36.0,14.09,273.78,B,B5,45000.0,0.0,MORTGAGE,Verified,8.43,0.0,1.0,9.0,1.0,9508.0,42.4,12.0,credit_card,0
6577541,5500.0,36.0,9.99,177.45,B,B3,52000.0,4.0,RENT,Source Verified,10.59,0.0,0.0,11.0,1.0,4116.0,34.3,23.0,debt_consolidation,1
26519627,20000.0,36.0,12.99,673.79,C,C1,68000.0,10.0,MORTGAGE,Source Verified,32.58,0.0,0.0,10.0,1.0,15969.0,74.3,45.0,debt_consolidation,0
65776909,19800.0,36.0,15.41,690.36,D,D1,45000.0,9.0,OWN,Verified,10.05,0.0,0.0,12.0,1.0,17354.0,50.9,22.0,debt_consolidation,0
83818026,9000.0,36.0,13.49,305.38,C,C2,50000.0,10.0,RENT,Verified,16.95,1.0,1.0,11.0,1.0,11079.0,36.4,21.0,debt_consolidation,1
89035139,4500.0,36.0,13.99,153.78,C,C3,34000.0,3.0,RENT,Verified,29.9,2.0,0.0,8.0,0.0,4581.0,33.7,29.0,debt_consolidation,0
1523616,3000.0,36.0,10.16,97.03,B,B1,40000.0,8.0,MORTGAGE,Verified,10.41,0.0,0.0,7.0,0.0,3657.0,37.3,30.0,debt_consolidation,0
62589876,3500.0,36.0,13.33,118.49,C,C3,48000.0,2.0,RENT,Source Verified,9.1,0.0,0.0,4.0,0.0,3935.0,69.0,17.0,moving,0
20318402,9100.0,36.0,14.49,313.19,C,C4,63000.0,10.0,RENT,Not Verified,10.65,0.0,0.0,8.0,0.0,8383.0,74.8,9.0,debt_consolidation,0
67237149,5000.0,36.0,9.17,159.4,B,B2,45000.0,10.0,MORTGAGE,Source Verified,10.81,0.0,0.0,10.0,1.0,8552.0,36.2,21.0,other,0
665465,16000.0,60.0,17.14,398.85,E,E3,116000.0,10.0,MORTGAGE,Verified,21.57,0.0,3.0,13.0,0.0,78212.0,83.0,25.0,debt_consolidation,0
140102229,22000.0,36.0,20.89,827.61,D,D4,50000.0,10.0,MORTGAGE,Verified,44.02,0.0,0.0,7.0,0.0,16859.0,80.7,16.0,debt_consolidation,0
33111304,10925.0,60.0,15.59,263.31,D,D1,80000.0,1.0,MORTGAGE,Source Verified,7.79,0.0,0.0,10.0,2.0,5473.0,31.5,19.0,medical,0
